Fecha,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán,Morelos,Nacional,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2020-06-04,204.63712,48.990349,6.4600649,26.95116,128.69896,100.30234,149.37422,164.9446,204.63712,100.30234,204.63712,128.69896,149.37422,204.63712,149.37422,204.63712,149.37422,918.86517,204.63712,164.9446,128.69896,128.69896,204.63712,26.95116,204.63712,88.506386,88.506386,128.69896,164.9446,128.69896,128.69896,26.95116,204.63712
2020-06-05,204.08501,45.300186,6.3472867,25.649796,132.21358,101.68453,147.35132,165.97441,204.08501,101.68453,204.08501,132.21358,147.35132,204.08501,147.35132,204.08501,147.35132,916.64294,204.08501,165.97441,132.21358,132.21358,204.08501,25.649796,204.08501,88.036812,88.036812,132.21358,165.97441,132.21358,132.21358,25.649796,204.08501
2020-06-06,192.53079,38.23288,6.135169,26.178568,131.00101,97.960632,143.00528,157.75891,192.53079,97.960632,192.53079,131.00101,143.00528,192.53079,143.00528,192.53079,143.00528,872.68091,192.53079,157.75891,131.00101,131.00101,192.53079,26.178568,192.53079,79.877647,79.877647,131.00101,157.75891,131.00101,131.00101,26.178568,192.53079
2020-06-07,167.07147,35.515625,5.870625,28.451279,126.30305,86.626305,134.68346,149.76793,167.07147,86.626305,167.07147,126.30305,134.68346,167.07147,134.68346,167.07147,134.68346,808.57294,167.07147,149.76793,126.30305,126.30305,167.07147,28.451279,167.07147,74.283195,74.283195,126.30305,149.76793,126.30305,126.30305,28.451279,167.07147
2020-06-08,194.74628,38.558586,6.0624471,34.114262,137.49921,98.156387,150.58798,179.3902,194.74628,98.156387,194.74628,137.49921,150.58798,194.74628,150.58798,194.74628,150.58798,917.61078,194.74628,179.3902,137.49921,137.49921,194.74628,34.114262,194.74628,78.49543,78.49543,137.49921,179.3902,137.49921,137.49921,34.114262,194.74628
2020-06-09,200.81232,41.476429,6.0419159,36.380508,143.64937,99.250084,153.15289,186.72853,200.81232,99.250084,200.81232,143.64937,153.15289,200.81232,153.15289,200.81232,153.15289,946.64984,200.81232,186.72853,143.64937,143.64937,200.81232,36.380508,200.81232,79.157776,79.157776,143.64937,186.72853,143.64937,143.64937,36.380508,200.81232
2020-06-10,199.80992,45.021111,6.2556992,36.414349,142.32578,99.335373,157.0488,174.29581,199.80992,99.335373,199.80992,142.32578,157.0488,199.80992,157.0488,199.80992,157.0488,941.75439,199.80992,174.29581,142.32578,142.32578,199.80992,36.414349,199.80992,81.247589,81.247589,142.32578,174.29581,142.32578,142.32578,36.414349,199.80992
2020-06-11,200.78275,47.625042,6.7320199,35.482979,134.86575,99.978432,154.3754,165.246,200.78275,99.978432,200.78275,134.86575,154.3754,200.78275,154.3754,200.78275,154.3754,930.51465,200.78275,165.246,134.86575,134.86575,200.78275,35.482979,200.78275,85.4263,85.4263,134.86575,165.246,134.86575,134.86575,35.482979,200.78275
2020-06-12,197.52269,46.481796,7.32236,33.554359,135.74631,98.430367,150.58363,159.99245,197.52269,98.430367,197.52269,135.74631,150.58363,197.52269,150.58363,197.52269,150.58363,918.75732,197.52269,159.99245,135.74631,135.74631,197.52269,33.554359,197.52269,89.12336,89.12336,135.74631,159.99245,135.74631,135.74631,33.554359,197.52269
2020-06-13,184.4203,41.984547,7.4595041,31.592543,130.68633,92.358826,143.26918,149.05157,184.4203,92.358826,184.4203,130.68633,143.26918,184.4203,143.26918,184.4203,143.26918,870.00177,184.4203,149.05157,130.68633,130.68633,184.4203,31.592543,184.4203,89.178963,89.178963,130.68633,149.05157,130.68633,130.68633,31.592543,184.4203
2020-06-14,165.15503,38.768997,7.1615901,29.978613,125.18596,82.644638,128.37997,138.46286,165.15503,82.644638,165.15503,125.18596,128.37997,165.15503,128.37997,165.15503,128.37997,800.86414,165.15503,138.46286,125.18596,125.18596,165.15503,29.978613,165.15503,85.12645,85.12645,125.18596,138.46286,125.18596,125.18596,29.978613,165.15503
2020-06-15,193.63766,44.893234,7.6648822,32.503231,132.53325,94.202942,144.93367,163.84241,193.63766,94.202942,193.63766,132.53325,144.93367,193.63766,144.93367,193.63766,144.93367,901.98859,193.63766,163.84241,132.53325,132.53325,193.63766,32.503231,193.63766,87.777328,87.777328,132.53325,163.84241,132.53325,132.53325,32.503231,193.63766
2020-06-16,204.20712,45.908844,7.8055549,32.370926,134.18895,99.316658,151.93948,172.80956,204.20712,99.316658,204.20712,134.18895,151.93948,204.20712,151.93948,204.20712,151.93948,937.58563,204.20712,172.80956,134.18895,134.18895,204.20712,32.370926,204.20712,89.038521,89.038521,134.18895,172.80956,134.18895,134.18895,32.370926,204.20712
2020-06-17,207.60402,45.515594,7.7323785,32.508274,137.99615,101.45488,154.52879,175.55167,207.60402,101.45488,207.60402,137.99615,154.52879,207.60402,154.52879,207.60402,154.52879,950.97125,207.60402,175.55167,137.99615,137.99615,207.60402,32.508274,207.60402,88.079468,88.079468,137.99615,175.55167,137.99615,137.99615,32.508274,207.60402
2020-06-18,207.00726,46.133476,7.9181108,31.778505,139.16583,102.09482,155.88725,177.52554,207.00726,102.09482,207.00726,139.16583,155.88725,207.00726,155.88725,207.00726,155.88725,957.05505,207.00726,177.52554,139.16583,139.16583,207.00726,31.778505,207.00726,89.544266,89.544266,139.16583,177.52554,139.16583,139.16583,31.778505,207.00726
2020-06-19,202.13741,46.620647,7.8335323,32.272682,141.02884,101.5523,154.16173,173.90211,202.13741,101.5523,202.13741,141.02884,154.16173,202.13741,154.16173,202.13741,154.16173,949.14685,202.13741,173.90211,141.02884,141.02884,202.13741,32.272682,202.13741,89.637619,89.637619,141.02884,173.90211,141.02884,141.02884,32.272682,202.13741
2020-06-20,192.15364,45.378418,7.7601099,32.498825,140.3183,97.406189,147.46606,165.83427,192.15364,97.406189,192.15364,140.3183,147.46606,192.15364,147.46606,192.15364,147.46606,917.7887,192.15364,165.83427,140.3183,140.3183,192.15364,32.498825,192.15364,88.972847,88.972847,140.3183,165.83427,140.3183,140.3183,32.498825,192.15364
2020-06-21,166.13591,42.769268,7.4634609,31.996719,133.80409,85.961868,132.84595,154.52377,166.13591,85.961868,166.13591,133.80409,132.84595,166.13591,132.84595,166.13591,132.84595,840.70081,166.13591,154.52377,133.80409,133.80409,166.13591,31.996719,166.13591,85.199783,85.199783,133.80409,154.52377,133.80409,133.80409,31.996719,166.13591
2020-06-22,189.26294,48.231098,7.7522588,35.47438,141.51381,100.10308,148.41933,179.87393,189.26294,100.10308,189.26294,141.51381,148.41933,189.26294,148.41933,189.26294,148.41933,940.75061,189.26294,179.87393,141.51381,141.51381,189.26294,35.47438,189.26294,90.119797,90.119797,141.51381,179.87393,141.51381,141.51381,35.47438,189.26294
2020-06-23,196.55917,49.270603,7.5927849,36.696026,138.47223,105.74961,152.89799,184.30881,196.55917,105.74961,196.55917,138.47223,152.89799,196.55917,152.89799,196.55917,152.89799,963.92261,196.55917,184.30881,138.47223,138.47223,196.55917,36.696026,196.55917,92.375397,92.375397,138.47223,184.30881,138.47223,138.47223,36.696026,196.55917
2020-06-24,194.42944,50.030212,7.7523179,37.229275,132.14537,100.40617,153.27458,176.23041,194.42944,100.40617,194.42944,132.14537,153.27458,194.42944,153.27458,194.42944,153.27458,944.66174,194.42944,176.23041,132.14537,132.14537,194.42944,37.229275,194.42944,93.163933,93.163933,132.14537,176.23041,132.14537,132.14537,37.229275,194.42944
2020-06-25,193.72975,49.453377,7.6985893,37.644585,132.16367,99.730576,153.1698,166.01381,193.72975,99.730576,193.72975,132.16367,153.1698,193.72975,153.1698,193.72975,153.1698,933.49866,193.72975,166.01381,132.16367,132.16367,193.72975,37.644585,193.72975,93.894516,93.894516,132.16367,166.01381,132.16367,132.16367,37.644585,193.72975
2020-06-26,187.70702,50.716591,7.6358185,38.008682,135.84955,101.75489,152.64529,162.17464,187.70702,101.75489,187.70702,135.84955,152.64529,187.70702,152.64529,187.70702,152.64529,930.44086,187.70702,162.17464,135.84955,135.84955,187.70702,38.008682,187.70702,93.948357,93.948357,135.84955,162.17464,135.84955,135.84955,38.008682,187.70702
2020-06-27,176.02164,48.308994,8.102026,36.726894,133.29033,95.186157,145.18553,154.37341,176.02164,95.186157,176.02164,133.29033,145.18553,176.02164,145.18553,176.02164,145.18553,887.92261,176.02164,154.37341,133.29033,133.29033,176.02164,36.726894,176.02164,90.727631,90.727631,133.29033,154.37341,133.29033,133.29033,36.726894,176.02164
2020-06-28,157.91084,44.300106,8.0568094,34.968472,125.61077,83.311852,133.55493,146.2365,157.91084,83.311852,157.91084,125.61077,133.55493,157.91084,133.55493,157.91084,133.55493,821.74579,157.91084,146.2365,125.61077,125.61077,157.91084,34.968472,157.91084,87.795494,87.795494,125.61077,146.2365,125.61077,125.61077,34.968472,157.91084
2020-06-29,183.04317,43.650993,8.5515394,38.231842,136.99596,97.310684,147.91803,172.01099,183.04317,97.310684,183.04317,136.99596,147.91803,183.04317,147.91803,183.04317,147.91803,920.05554,183.04317,172.01099,136.99596,136.99596,183.04317,38.231842,183.04317,92.342346,92.342346,136.99596,172.01099,136.99596,136.99596,38.231842,183.04317
2020-06-30,191.9761,44.989368,8.0722885,39.515274,140.23802,101.51053,149.16515,177.76663,191.9761,101.51053,191.9761,140.23802,149.16515,191.9761,149.16515,191.9761,149.16515,945.62268,191.9761,177.76663,140.23802,140.23802,191.9761,39.515274,191.9761,92.389328,92.389328,140.23802,177.76663,140.23802,140.23802,39.515274,191.9761
2020-07-01,192.13425,47.100239,8.2388496,38.996677,142.67883,98.51548,149.80267,178.214,192.13425,98.51548,192.13425,142.67883,149.80267,192.13425,149.80267,192.13425,149.80267,946.72491,192.13425,178.214,142.67883,142.67883,192.13425,38.996677,192.13425,91.043907,91.043907,142.67883,178.214,142.67883,142.67883,38.996677,192.13425
2020-07-02,190.14282,48.322449,8.5853205,37.440861,143.20705,97.444847,149.48102,179.52237,190.14282,97.444847,190.14282,143.20705,149.48102,190.14282,149.48102,190.14282,149.48102,947.21869,190.14282,179.52237,143.20705,143.20705,190.14282,37.440861,190.14282,93.071938,93.071938,143.20705,179.52237,143.20705,143.20705,37.440861,190.14282
2020-07-03,187.11189,50.382706,8.9614677,35.32291,140.56555,97.401627,147.57204,177.05984,187.11189,97.401627,187.11189,140.56555,147.57204,187.11189,147.57204,187.11189,147.57204,938.71344,187.11189,177.05984,140.56555,140.56555,187.11189,35.32291,187.11189,94.335403,94.335403,140.56555,177.05984,140.56555,140.56555,35.32291,187.11189
2020-07-04,180.80804,49.943172,9.1668282,33.845402,136.25801,91.945137,136.10469,167.54852,180.80804,91.945137,180.80804,136.25801,136.10469,180.80804,136.10469,180.80804,136.10469,900.24731,180.80804,167.54852,136.25801,136.25801,180.80804,33.845402,180.80804,94.627487,94.627487,136.25801,167.54852,136.25801,136.25801,33.845402,180.80804
2020-07-05,159.40523,48.471916,8.8713522,33.40963,133.2814,82.596825,127.40663,157.39293,159.40523,82.596825,159.40523,133.2814,127.40663,159.40523,127.40663,159.40523,127.40663,844.29382,159.40523,157.39293,133.2814,133.2814,159.40523,33.40963,159.40523,93.457909,93.457909,133.2814,157.39293,133.2814,133.2814,33.40963,159.40523
2020-07-06,188.82869,53.050499,9.0366449,36.751213,142.07039,95.119766,146.80359,185.7234,188.82869,95.119766,188.82869,142.07039,146.80359,188.82869,146.80359,188.82869,146.80359,955.80109,188.82869,185.7234,142.07039,142.07039,188.82869,36.751213,188.82869,98.416916,98.416916,142.07039,185.7234,142.07039,142.07039,36.751213,188.82869
2020-07-07,196.48911,54.057446,8.9079695,38.871449,140.59421,100.10643,156.61205,193.09256,196.48911,100.10643,196.48911,140.59421,156.61205,196.48911,156.61205,196.48911,156.61205,986.76929,196.48911,193.09256,140.59421,140.59421,196.48911,38.871449,196.48911,98.038086,98.038086,140.59421,193.09256,140.59421,140.59421,38.871449,196.48911
2020-07-08,193.69156,53.273262,8.8483934,39.865135,143.77341,101.85659,156.86156,194.69283,193.69156,101.85659,193.69156,143.77341,156.86156,193.69156,156.86156,193.69156,156.86156,990.46936,193.69156,194.69283,143.77341,143.77341,193.69156,39.865135,193.69156,97.606613,97.606613,143.77341,194.69283,143.77341,143.77341,39.865135,193.69156
2020-07-09,190.58389,52.269871,8.9662275,39.68486,147.88553,102.9725,157.16798,196.25655,190.58389,102.9725,190.58389,147.88553,157.16798,190.58389,157.16798,190.58389,157.16798,992.45081,190.58389,196.25655,147.88553,147.88553,190.58389,39.68486,190.58389,96.663383,96.663383,147.88553,196.25655,147.88553,147.88553,39.68486,190.58389
2020-07-10,186.12737,53.961304,9.4342413,38.658897,148.1442,103.78503,154.64532,195.83923,186.12737,103.78503,186.12737,148.1442,154.64532,186.12737,154.64532,186.12737,154.64532,984.10553,186.12737,195.83923,148.1442,148.1442,186.12737,38.658897,186.12737,93.509918,93.509918,148.1442,195.83923,148.1442,148.1442,38.658897,186.12737
2020-07-11,178.21782,52.945831,9.2165298,36.712452,142.33186,98.197533,145.71011,182.39691,178.21782,98.197533,178.21782,142.33186,145.71011,178.21782,145.71011,178.21782,145.71011,940.87103,178.21782,182.39691,142.33186,142.33186,178.21782,36.712452,178.21782,95.141991,95.141991,142.33186,182.39691,142.33186,142.33186,36.712452,178.21782
2020-07-12,156.90701,52.043297,9.2525358,35.327175,133.19705,89.774315,133.95715,169.00751,156.90701,89.774315,156.90701,133.19705,133.95715,156.90701,133.95715,156.90701,133.95715,874.92261,156.90701,169.00751,133.19705,133.19705,156.90701,35.327175,156.90701,95.456581,95.456581,133.19705,169.00751,133.19705,133.19705,35.327175,156.90701
2020-07-13,183.10603,57.482422,9.3577023,37.562492,142.91754,101.84197,149.77287,193.61659,183.10603,101.84197,183.10603,142.91754,149.77287,183.10603,149.77287,183.10603,149.77287,975.7677,183.10603,193.61659,142.91754,142.91754,183.10603,37.562492,183.10603,100.1101,100.1101,142.91754,193.61659,142.91754,142.91754,37.562492,183.10603
2020-07-14,195.70146,56.053352,9.5756655,38.401356,146.56351,106.46832,157.16725,196.98563,195.70146,106.46832,195.70146,146.56351,157.16725,195.70146,157.16725,195.70146,157.16725,1007.4236,195.70146,196.98563,146.56351,146.56351,195.70146,38.401356,195.70146,100.5071,100.5071,146.56351,196.98563,146.56351,146.56351,38.401356,195.70146
2020-07-15,197.76187,53.827072,9.4772596,39.858372,146.36566,106.13412,158.86603,196.47711,197.76187,106.13412,197.76187,146.36566,158.86603,197.76187,158.86603,197.76187,158.86603,1008.6021,197.76187,196.47711,146.36566,146.36566,197.76187,39.858372,197.76187,99.834641,99.834641,146.36566,196.47711,146.36566,146.36566,39.858372,197.76187
2020-07-16,197.07518,54.132774,9.5095701,39.789593,148.38759,104.23996,158.74408,196.51825,197.07518,104.23996,197.07518,148.38759,158.74408,197.07518,158.74408,197.07518,158.74408,1005.4146,197.07518,196.51825,148.38759,148.38759,197.07518,39.789593,197.07518,97.017593,97.017593,148.38759,196.51825,148.38759,148.38759,39.789593,197.07518
2020-07-17,193.88503,54.264236,9.2813387,39.165478,147.61852,105.05814,155.81085,192.68126,193.88503,105.05814,193.88503,147.61852,155.81085,193.88503,155.81085,193.88503,155.81085,995.47998,193.88503,192.68126,147.61852,147.61852,193.88503,39.165478,193.88503,97.715157,97.715157,147.61852,192.68126,147.61852,147.61852,39.165478,193.88503
2020-07-18,183.03915,52.202202,9.1903429,36.877998,145.94342,99.232758,147.56331,171.51233,183.03915,99.232758,183.03915,145.94342,147.56331,183.03915,147.56331,183.03915,147.56331,938.91815,183.03915,171.51233,145.94342,145.94342,183.03915,36.877998,183.03915,93.356636,93.356636,145.94342,171.51233,145.94342,145.94342,36.877998,183.03915
2020-07-19,160.55174,49.4361,8.9802313,35.098022,137.4563,89.368279,135.35521,149.52713,160.55174,89.368279,160.55174,137.4563,135.35521,160.55174,135.35521,160.55174,135.35521,855.60919,160.55174,149.52713,137.4563,137.4563,160.55174,35.098022,160.55174,89.836166,89.836166,137.4563,149.52713,137.4563,137.4563,35.098022,160.55174
2020-07-20,185.35266,53.309975,9.2742081,36.836308,144.24315,98.824715,152.07016,177.09985,185.35266,98.824715,185.35266,144.24315,152.07016,185.35266,152.07016,185.35266,152.07016,952.35773,185.35266,177.09985,144.24315,144.24315,185.35266,36.836308,185.35266,95.346695,95.346695,144.24315,177.09985,144.24315,144.24315,36.836308,185.35266
2020-07-21,197.72224,54.230789,9.0741253,37.208099,144.45638,100.38477,159.43387,182.65009,197.72224,100.38477,197.72224,144.45638,159.43387,197.72224,159.43387,197.72224,159.43387,975.96704,197.72224,182.65009,144.45638,144.45638,197.72224,37.208099,197.72224,90.806671,90.806671,144.45638,182.65009,144.45638,144.45638,37.208099,197.72224
2020-07-22,199.24689,54.667496,9.0590458,37.390202,143.84624,99.088226,159.22893,185.43991,199.24689,99.088226,199.24689,143.84624,159.22893,199.24689,159.22893,199.24689,159.22893,979.31525,199.24689,185.43991,143.84624,143.84624,199.24689,37.390202,199.24689,91.348305,91.348305,143.84624,185.43991,143.84624,143.84624,37.390202,199.24689
2020-07-23,197.42166,53.396976,8.8470869,37.352573,145.10329,95.729561,157.83086,187.19914,197.42166,95.729561,197.42166,145.10329,157.83086,197.42166,157.83086,197.42166,157.83086,972.73413,197.42166,187.19914,145.10329,145.10329,197.42166,37.352573,197.42166,89.852997,89.852997,145.10329,187.19914,145.10329,145.10329,37.352573,197.42166
2020-07-24,196.46736,52.129383,8.6494026,38.428101,145.1987,88.992531,156.67386,188.84639,196.46736,88.992531,196.46736,145.1987,156.67386,196.46736,156.67386,196.46736,156.67386,964.87354,196.46736,188.84639,145.1987,145.1987,196.46736,38.428101,196.46736,89.487839,89.487839,145.1987,188.84639,145.1987,145.1987,38.428101,196.46736
2020-07-25,186.23982,49.757183,8.6016264,36.356625,145.6384,80.673531,147.05545,173.63666,186.23982,80.673531,186.23982,145.6384,147.05545,186.23982,147.05545,186.23982,147.05545,919.1568,186.23982,173.63666,145.6384,145.6384,186.23982,36.356625,186.23982,91.197502,91.197502,145.6384,173.63666,145.6384,145.6384,36.356625,186.23982
2020-07-26,161.44345,48.456436,8.5422297,34.064121,139.44936,75.63707,136.72939,134.04964,161.44345,75.63707,161.44345,139.44936,136.72939,161.44345,136.72939,161.44345,136.72939,829.32123,161.44345,134.04964,139.44936,139.44936,161.44345,34.064121,161.44345,90.94957,90.94957,139.44936,134.04964,139.44936,139.44936,34.064121,161.44345
2020-07-27,181.5672,54.041996,9.0047255,37.386532,145.67564,84.941658,152.24644,131.15465,181.5672,84.941658,181.5672,145.67564,152.24644,181.5672,152.24644,181.5672,152.24644,889.22455,181.5672,131.15465,145.67564,145.67564,181.5672,37.386532,181.5672,93.205696,93.205696,145.67564,131.15465,145.67564,145.67564,37.386532,181.5672
2020-07-28,189.98547,55.147999,8.7881193,39.172577,139.98578,91.239838,157.20518,147.60614,189.98547,91.239838,189.98547,139.98578,157.20518,189.98547,157.20518,189.98547,157.20518,919.43237,189.98547,147.60614,139.98578,139.98578,189.98547,39.172577,189.98547,90.301285,90.301285,139.98578,147.60614,139.98578,139.98578,39.172577,189.98547
2020-07-29,188.79062,57.022495,8.6512709,39.677402,141.23935,95.439651,157.64903,149.79117,188.79062,95.439651,188.79062,141.23935,157.64903,188.79062,157.64903,188.79062,157.64903,929.2597,188.79062,149.79117,141.23935,141.23935,188.79062,39.677402,188.79062,90.998703,90.998703,141.23935,149.79117,141.23935,141.23935,39.677402,188.79062
2020-07-30,187.2431,58.91206,8.7728357,39.462376,142.78381,97.929062,156.6647,160.73782,187.2431,97.929062,187.2431,142.78381,156.6647,187.2431,156.6647,187.2431,156.6647,946.11505,187.2431,160.73782,142.78381,142.78381,187.2431,39.462376,187.2431,93.609291,93.609291,142.78381,160.73782,142.78381,142.78381,39.462376,187.2431
2020-07-31,185.00931,59.931564,8.9256592,40.274296,142.07231,97.680687,155.48387,171.09549,185.00931,97.680687,185.00931,142.07231,155.48387,185.00931,155.48387,185.00931,155.48387,953.29706,185.00931,171.09549,142.07231,142.07231,185.00931,40.274296,185.00931,92.823875,92.823875,142.07231,171.09549,142.07231,142.07231,40.274296,185.00931
2020-08-01,173.75243,56.87151,9.1400995,38.353664,142.07153,93.095657,146.00496,158.41946,173.75243,93.095657,173.75243,142.07153,146.00496,173.75243,146.00496,173.75243,146.00496,909.89197,173.75243,158.41946,142.07153,142.07153,173.75243,38.353664,173.75243,92.182625,92.182625,142.07153,158.41946,142.07153,142.07153,38.353664,173.75243
2020-08-02,152.87965,52.255249,9.1195354,37.325668,137.11794,83.530609,134.2542,144.53238,152.87965,83.530609,152.87965,137.11794,134.2542,152.87965,134.2542,152.87965,134.2542,839.20935,152.87965,144.53238,137.11794,137.11794,152.87965,37.325668,152.87965,88.19413,88.19413,137.11794,144.53238,137.11794,137.11794,37.325668,152.87965
2020-08-03,179.49782,56.533237,9.7630987,39.85767,144.51128,95.934853,149.86119,170.64661,179.49782,95.934853,179.49782,144.51128,149.86119,179.49782,149.86119,179.49782,149.86119,945.03827,179.49782,170.64661,144.51128,144.51128,179.49782,39.85767,179.49782,98.432518,98.432518,144.51128,170.64661,144.51128,144.51128,39.85767,179.49782
2020-08-04,188.94736,57.456314,9.9524002,39.674099,146.44221,100.22041,155.19679,181.66991,188.94736,100.22041,188.94736,146.44221,155.19679,188.94736,155.19679,188.94736,155.19679,977.87537,188.94736,181.66991,146.44221,146.44221,188.94736,39.674099,188.94736,98.31588,98.31588,146.44221,181.66991,146.44221,146.44221,39.674099,188.94736
2020-08-05,193.07751,55.014015,9.629426,39.232613,145.20186,101.94341,155.2999,186.70435,193.07751,101.94341,193.07751,145.20186,155.2999,193.07751,155.2999,193.07751,155.2999,988.04889,193.07751,186.70435,145.20186,145.20186,193.07751,39.232613,193.07751,101.94579,101.94579,145.20186,186.70435,145.20186,145.20186,39.232613,193.07751
2020-08-06,195.19807,53.25153,9.283433,35.833752,146.02327,102.8586,157.9187,187.87488,195.19807,102.8586,195.19807,146.02327,157.9187,195.19807,157.9187,195.19807,157.9187,991.90692,195.19807,187.87488,146.02327,146.02327,195.19807,35.833752,195.19807,103.6647,103.6647,146.02327,187.87488,146.02327,146.02327,35.833752,195.19807
2020-08-07,195.24477,51.006008,9.1215715,35.715572,142.24084,102.81827,158.93111,185.3566,195.24477,102.81827,195.24477,142.24084,158.93111,195.24477,158.93111,195.24477,158.93111,980.56378,195.24477,185.3566,142.24084,142.24084,195.24477,35.715572,195.24477,100.12905,100.12905,142.24084,185.3566,142.24084,142.24084,35.715572,195.24477
2020-08-08,186.5817,50.017315,9.1288576,35.894615,136.99477,98.349052,150.87434,171.58063,186.5817,98.349052,186.5817,136.99477,150.87434,186.5817,150.87434,186.5817,150.87434,940.94385,186.5817,171.58063,136.99477,136.99477,186.5817,35.894615,186.5817,101.52256,101.52256,136.99477,171.58063,136.99477,136.99477,35.894615,186.5817
2020-08-09,161.87694,47.708092,9.1799107,35.705429,127.86698,90.158226,136.81105,154.10677,161.87694,90.158226,161.87694,127.86698,136.81105,161.87694,136.81105,161.87694,136.81105,863.505,161.87694,154.10677,127.86698,127.86698,161.87694,35.705429,161.87694,100.09161,100.09161,127.86698,154.10677,127.86698,127.86698,35.705429,161.87694
2020-08-10,187.58372,52.912247,9.4943991,37.901466,136.6609,102.55218,153.81963,176.34523,187.58372,102.55218,187.58372,136.6609,153.81963,187.58372,153.81963,187.58372,153.81963,957.33466,187.58372,176.34523,136.6609,136.6609,187.58372,37.901466,187.58372,100.06488,100.06488,136.6609,176.34523,136.6609,136.6609,37.901466,187.58372
2020-08-11,198.22244,57.167679,10.019141,38.342152,138.20906,106.56326,160.43851,185.52066,198.22244,106.56326,198.22244,138.20906,160.43851,198.22244,160.43851,198.22244,160.43851,993.51147,198.22244,185.52066,138.20906,138.20906,198.22244,38.342152,198.22244,99.028603,99.028603,138.20906,185.52066,138.20906,138.20906,38.342152,198.22244
2020-08-12,199.36247,58.732189,10.276597,38.284119,139.37294,107.73357,161.1743,189.21243,199.36247,107.73357,199.36247,139.37294,161.1743,199.36247,161.1743,199.36247,161.1743,1006.0709,199.36247,189.21243,139.37294,139.37294,199.36247,38.284119,199.36247,101.92226,101.92226,139.37294,189.21243,139.37294,139.37294,38.284119,199.36247
2020-08-13,197.25795,60.220669,10.387426,38.083771,144.35132,108.20808,159.0025,189.97235,197.25795,108.20808,197.25795,144.35132,159.0025,197.25795,159.0025,197.25795,159.0025,1010.7925,197.25795,189.97235,144.35132,144.35132,197.25795,38.083771,197.25795,103.3084,103.3084,144.35132,189.97235,144.35132,144.35132,38.083771,197.25795
2020-08-14,196.56644,61.161514,10.110112,37.365311,146.28539,107.23164,159.9234,187.61752,196.56644,107.23164,196.56644,146.28539,159.9234,196.56644,159.9234,196.56644,159.9234,1008.2925,196.56644,187.61752,146.28539,146.28539,196.56644,37.365311,196.56644,102.03116,102.03116,146.28539,187.61752,146.28539,146.28539,37.365311,196.56644
2020-08-15,187.10345,60.374294,9.8890104,36.607723,142.16005,102.37339,150.38316,177.76712,187.10345,102.37339,187.10345,142.16005,150.38316,187.10345,150.38316,187.10345,150.38316,966.61121,187.10345,177.76712,142.16005,142.16005,187.10345,36.607723,187.10345,99.95298,99.95298,142.16005,177.76712,142.16005,142.16005,36.607723,187.10345
2020-08-16,163.44658,56.571251,9.8460932,34.862865,133.62839,93.898453,138.28607,164.45219,163.44658,93.898453,163.44658,133.62839,138.28607,163.44658,138.28607,163.44658,138.28607,893.08667,163.44658,164.45219,133.62839,133.62839,163.44658,34.862865,163.44658,98.094788,98.094788,133.62839,164.45219,133.62839,133.62839,34.862865,163.44658
2020-08-17,189.32278,61.989822,10.149073,37.481209,140.754,102.96916,155.61771,184.3026,189.32278,102.96916,189.32278,140.754,155.61771,189.32278,155.61771,189.32278,155.61771,979.74054,189.32278,184.3026,140.754,140.754,189.32278,37.481209,189.32278,97.154167,97.154167,140.754,184.3026,140.754,140.754,37.481209,189.32278
2020-08-18,196.68074,62.799717,9.8408546,38.198013,140.31537,104.31794,158.53954,186.2113,196.68074,104.31794,196.68074,140.31537,158.53954,196.68074,158.53954,196.68074,158.53954,991.39252,196.68074,186.2113,140.31537,140.31537,196.68074,38.198013,196.68074,94.489059,94.489059,140.31537,186.2113,140.31537,140.31537,38.198013,196.68074
2020-08-19,196.43933,62.653763,8.1760483,37.620461,141.26659,104.05659,161.13969,185.9335,196.43933,104.05659,196.43933,141.26659,161.13969,196.43933,161.13969,196.43933,161.13969,992.10358,196.43933,185.9335,141.26659,141.26659,196.43933,37.620461,196.43933,94.817596,94.817596,141.26659,185.9335,141.26659,141.26659,37.620461,196.43933
2020-08-20,196.73042,61.707447,5.8468337,36.700771,141.73059,104.41908,161.21646,188.33118,196.73042,104.41908,196.73042,141.73059,161.21646,196.73042,161.21646,196.73042,161.21646,992.51837,196.73042,188.33118,141.73059,141.73059,196.73042,36.700771,196.73042,95.835587,95.835587,141.73059,188.33118,141.73059,141.73059,36.700771,196.73042
2020-08-21,198.16089,58.909538,7.8981347,35.972313,140.70512,104.97923,161.41246,190.41293,198.16089,104.97923,198.16089,140.70512,161.41246,198.16089,161.41246,198.16089,161.41246,993.9679,198.16089,190.41293,140.70512,140.70512,198.16089,35.972313,198.16089,95.517288,95.517288,140.70512,190.41293,140.70512,140.70512,35.972313,198.16089
